GEO_ID,NAME,income,population,prop,year
0500000US48149,"Fayette County, Texas",Mid,4122,0.456326801727001,2020
0500000US48151,"Fisher County, Texas",Mid,787,0.46957040572792363,2020
0500000US48153,"Floyd County, Texas",Mid,1122,0.5137362637362637,2020
0500000US48155,"Foard County, Texas",Mid,218,0.42829076620825146,2020
0500000US48157,"Fort Bend County, Texas",Mid,88639,0.3569849254326437,2020
0500000US48159,"Franklin County, Texas",Mid,1797,0.4537878787878788,2020
0500000US48161,"Freestone County, Texas",Mid,2619,0.3888064133016627,2020
0500000US48163,"Frio County, Texas",Mid,2063,0.4414722876096726,2020
0500000US48165,"Gaines County, Texas",Mid,2203,0.37478734263354885,2020
0500000US48167,"Galveston County, Texas",Mid,46320,0.36995623143030576,2020
0500000US48169,"Garza County, Texas",Mid,934,0.5452422650321074,2020
0500000US48171,"Gillespie County, Texas",Mid,4855,0.44870609981515713,2020
0500000US48173,"Glasscock County, Texas",Mid,127,0.29195402298850576,2020
0500000US48175,"Goliad County, Texas",Mid,916,0.32253521126760565,2020
0500000US48177,"Gonzales County, Texas",Mid,3508,0.46992632283991964,2020
0500000US48179,"Gray County, Texas",Mid,3442,0.4388626800969017,2020
0500000US48181,"Grayson County, Texas",Mid,23505,0.4765138767814787,2020
0500000US48183,"Gregg County, Texas",Mid,20596,0.4460518906744055,2020
0500000US48185,"Grimes County, Texas",Mid,3647,0.39615468172930696,2020
0500000US48187,"Guadalupe County, Texas",Mid,25877,0.46449470472087595,2020
0500000US48189,"Hale County, Texas",Mid,5135,0.4716201322556943,2020
0500000US48191,"Hall County, Texas",Mid,511,0.40814696485623003,2020
0500000US48193,"Hamilton County, Texas",Mid,1228,0.40838044562687065,2020
0500000US48195,"Hansford County, Texas",Mid,704,0.378698224852071,2020
0500000US48197,"Hardeman County, Texas",Mid,710,0.4246411483253589,2020
0500000US48199,"Hardin County, Texas",Mid,8659,0.4086747215404946,2020
0500000US48201,"Harris County, Texas",Mid,689115,0.4212840723118278,2020
0500000US48203,"Harrison County, Texas",Mid,11071,0.46436810536470785,2020
0500000US48205,"Hartley County, Texas",Mid,908,0.5369603784742756,2020
0500000US48207,"Haskell County, Texas",Mid,921,0.4259944495837188,2020
0500000US48209,"Hays County, Texas",Mid,34033,0.4435769772170377,2020
0500000US48211,"Hemphill County, Texas",Mid,387,0.2853982300884956,2020
0500000US48213,"Henderson County, Texas",Mid,13975,0.44156213466460237,2020
0500000US48215,"Hidalgo County, Texas",Mid,97016,0.3978054601071027,2020
0500000US48217,"Hill County, Texas",Mid,6193,0.472964716664121,2020
0500000US48219,"Hockley County, Texas",Mid,3506,0.4343947466237145,2020
0500000US48221,"Hood County, Texas",Mid,9740,0.41955632134395865,2020
0500000US48223,"Hopkins County, Texas",Mid,6406,0.4740269350303389,2020
0500000US48225,"Houston County, Texas",Mid,3504,0.4255525868350741,2020
0500000US48227,"Howard County, Texas",Mid,5356,0.47172802536550995,2020
0500000US48229,"Hudspeth County, Texas",Mid,453,0.40195208518189884,2020
0500000US48231,"Hunt County, Texas",Mid,14628,0.4354089772591975,2020
0500000US48233,"Hutchinson County, Texas",Mid,2901,0.4100932994062765,2020
0500000US48235,"Irion County, Texas",Mid,279,0.4386792452830189,2020
0500000US48237,"Jack County, Texas",Mid,1186,0.37425055222467657,2020
0500000US48239,"Jackson County, Texas",Mid,2304,0.46791226645004064,2020
0500000US48241,"Jasper County, Texas",Mid,5661,0.4124590163934426,2020
0500000US48243,"Jeff Davis County, Texas",Mid,499,0.5035317860746721,2020
0500000US48245,"Jefferson County, Texas",Mid,40428,0.4300302089095009,2020
0500000US48247,"Jim Hogg County, Texas",Mid,621,0.40194174757281553,2020
0500000US48249,"Jim Wells County, Texas",Mid,5204,0.4026617146394305,2020
0500000US48251,"Johnson County, Texas",Mid,28701,0.49255191350609234,2020
0500000US48253,"Jones County, Texas",Mid,2946,0.5217853347502657,2020
0500000US48255,"Karnes County, Texas",Mid,1660,0.36467486818980666,2020
0500000US48257,"Kaufman County, Texas",Mid,16894,0.4305629890154701,2020
0500000US48259,"Kendall County, Texas",Mid,5358,0.362296301305024,2020
0500000US48261,"Kenedy County, Texas",Mid,76,0.5891472868217055,2020
0500000US48263,"Kent County, Texas",Mid,146,0.5104895104895105,2020
0500000US48265,"Kerr County, Texas",Mid,10307,0.48439702979603344,2020
0500000US48267,"Kimble County, Texas",Mid,706,0.3589222165734621,2020
0500000US48269,"King County, Texas",Mid,49,0.5444444444444444,2020
0500000US48271,"Kinney County, Texas",Mid,609,0.4128813559322034,2020
0500000US48273,"Kleberg County, Texas",Mid,4620,0.414721723518851,2020
0500000US48275,"Knox County, Texas",Mid,641,0.4598278335724534,2020
0500000US48277,"Lamar County, Texas",Mid,8755,0.4378594648662166,2020
0500000US48279,"Lamb County, Texas",Mid,2106,0.44751381215469616,2020
0500000US48281,"Lampasas County, Texas",Mid,3508,0.44842132174357663,2020
0500000US48283,"La Salle County, Texas",Mid,1033,0.4822595704948646,2020
0500000US48285,"Lavaca County, Texas",Mid,3461,0.4378795546558704,2020
0500000US48287,"Lee County, Texas",Mid,2983,0.4843318720571521,2020
0500000US48289,"Leon County, Texas",Mid,2728,0.3990054117302911,2020
0500000US48291,"Liberty County, Texas",Mid,12167,0.44377575956523324,2020
0500000US48293,"Limestone County, Texas",Mid,3791,0.4571876507477086,2020
0500000US48295,"Lipscomb County, Texas",Mid,554,0.4784110535405872,2020
0500000US48297,"Live Oak County, Texas",Mid,1549,0.40192008303061755,2020
0500000US48299,"Llano County, Texas",Mid,3629,0.4018381131657624,2020
0500000US48301,"Loving County, Texas",Mid,50,0.8064516129032258,2020
0500000US48303,"Lubbock County, Texas",Mid,49539,0.4250997554382803,2020
0500000US48305,"Lynn County, Texas",Mid,826,0.37562528422010005,2020
0500000US48307,"McCulloch County, Texas",Mid,1493,0.4738178356077436,2020
0500000US48309,"McLennan County, Texas",Mid,37283,0.40781212399641226,2020
0500000US48311,"McMullen County, Texas",Mid,116,0.5065502183406113,2020
0500000US48313,"Madison County, Texas",Mid,1841,0.43781212841854933,2020
0500000US48315,"Marion County, Texas",Mid,1951,0.43020948180815877,2020
0500000US48317,"Martin County, Texas",Mid,878,0.5098722415795587,2020
0500000US48319,"Mason County, Texas",Mid,595,0.3567146282973621,2020
0500000US48321,"Matagorda County, Texas",Mid,6153,0.4426618705035971,2020
0500000US48323,"Maverick County, Texas",Mid,6515,0.39136180693218,2020
0500000US48325,"Medina County, Texas",Mid,6669,0.4173864063086744,2020
0500000US48327,"Menard County, Texas",Mid,470,0.45410628019323673,2020
0500000US48329,"Midland County, Texas",Mid,22314,0.3852754804288896,2020
0500000US48331,"Milam County, Texas",Mid,4050,0.42775665399239543,2020
0500000US48333,"Mills County, Texas",Mid,877,0.5005707762557078,2020
0500000US48335,"Mitchell County, Texas",Mid,1174,0.4853245142620918,2020
0500000US48337,"Montague County, Texas",Mid,3585,0.44986823942778265,2020
0500000US48339,"Montgomery County, Texas",Mid,79034,0.38418425133312917,2020
0500000US48341,"Moore County, Texas",Mid,3514,0.5277068628923262,2020
0500000US48343,"Morris County, Texas",Mid,2289,0.4427466150870406,2020
0500000US48345,"Motley County, Texas",Mid,207,0.4173387096774194,2020
0500000US48347,"Nacogdoches County, Texas",Mid,9877,0.4156111929307806,2020
0500000US48349,"Navarro County, Texas",Mid,7572,0.4324633045862128,2020
0500000US48351,"Newton County, Texas",Mid,1807,0.35265417642466823,2020
0500000US48353,"Nolan County, Texas",Mid,2485,0.45050761421319796,2020
0500000US48355,"Nueces County, Texas",Mid,56762,0.4350178568691467,2020
0500000US48357,"Ochiltree County, Texas",Mid,1619,0.4774402831023297,2020
0500000US48359,"Oldham County, Texas",Mid,296,0.4582043343653251,2020
0500000US48361,"Orange County, Texas",Mid,13103,0.41504592968007603,2020
0500000US48363,"Palo Pinto County, Texas",Mid,5035,0.4872266305399652,2020
0500000US48365,"Panola County, Texas",Mid,3461,0.3995613022396675,2020
0500000US48367,"Parker County, Texas",Mid,17579,0.3834191240621183,2020
0500000US48369,"Parmer County, Texas",Mid,1488,0.4631185807656396,2020
0500000US48371,"Pecos County, Texas",Mid,2104,0.4322103533278554,2020
0500000US48373,"Polk County, Texas",Mid,8170,0.45528002229033154,2020
0500000US48375,"Potter County, Texas",Mid,19077,0.433992310667243,2020
0500000US48377,"Presidio County, Texas",Mid,672,0.26046511627906976,2020
0500000US48379,"Rains County, Texas",Mid,2063,0.47743577875491783,2020
0500000US48381,"Randall County, Texas",Mid,22435,0.44787590832867524,2020
0500000US48383,"Reagan County, Texas",Mid,554,0.4959713518352731,2020
0500000US48385,"Real County, Texas",Mid,537,0.42822966507177035,2020
0500000US48387,"Red River County, Texas",Mid,1963,0.3816838421154968,2020
0500000US48389,"Reeves County, Texas",Mid,1682,0.4459172852598091,2020
0500000US48391,"Refugio County, Texas",Mid,1328,0.5175370226032736,2020
0500000US48393,"Roberts County, Texas",Mid,145,0.44072948328267475,2020
0500000US48395,"Robertson County, Texas",Mid,2919,0.43250851978070826,2020
0500000US48397,"Rockwall County, Texas",Mid,12484,0.3623066430623676,2020
0500000US48399,"Runnels County, Texas",Mid,1669,0.4289385762014906,2020
0500000US48401,"Rusk County, Texas",Mid,8674,0.4803943287549845,2020
0500000US48403,"Sabine County, Texas",Mid,1788,0.3952254641909814,2020
0500000US48405,"San Augustine County, Texas",Mid,1608,0.4331896551724138,2020
0500000US48407,"San Jacinto County, Texas",Mid,4370,0.4308390022675737,2020
0500000US48409,"San Patricio County, Texas",Mid,9773,0.41725727948082997,2020
0500000US48411,"San Saba County, Texas",Mid,925,0.43345829428303656,2020
0500000US48413,"Schleicher County, Texas",Mid,427,0.41216216216216217,2020
0500000US48415,"Scurry County, Texas",Mid,2609,0.4266557645134914,2020
0500000US48417,"Shackelford County, Texas",Mid,702,0.5135332845647403,2020
0500000US48419,"Shelby County, Texas",Mid,3876,0.40860215053763443,2020
0500000US48421,"Sherman County, Texas",Mid,498,0.4654205607476635,2020
0500000US48423,"Smith County, Texas",Mid,35272,0.45331516919636544,2020
0500000US48425,"Somervell County, Texas",Mid,1173,0.372972972972973,2020
0500000US48427,"Starr County, Texas",Mid,5570,0.34211657760579817,2020
0500000US48429,"Stephens County, Texas",Mid,1496,0.43896713615023475,2020
0500000US48431,"Sterling County, Texas",Mid,188,0.4641975308641975,2020
0500000US48433,"Stonewall County, Texas",Mid,250,0.4725897920604915,2020
0500000US48435,"Sutton County, Texas",Mid,551,0.4297971918876755,2020
0500000US48437,"Swisher County, Texas",Mid,1082,0.4163139669103501,2020
0500000US48439,"Tarrant County, Texas",Mid,319940,0.4428566287307287,2020
0500000US48441,"Taylor County, Texas",Mid,23451,0.4653345503611398,2020
0500000US48443,"Terrell County, Texas",Mid,237,0.5656324582338902,2020
0500000US48445,"Terry County, Texas",Mid,1896,0.46232626188734455,2020
0500000US48447,"Throckmorton County, Texas",Mid,307,0.4305750350631136,2020
0500000US48449,"Titus County, Texas",Mid,5417,0.4896059291395517,2020
0500000US48451,"Tom Green County, Texas",Mid,19548,0.4551020883291039,2020
0500000US48453,"Travis County, Texas",Mid,195108,0.39693935886037707,2020
0500000US48455,"Trinity County, Texas",Mid,2462,0.40327600327600327,2020
0500000US48457,"Tyler County, Texas",Mid,3027,0.4257982838655226,2020
0500000US48459,"Upshur County, Texas",Mid,6185,0.4297526403557532,2020
0500000US48461,"Upton County, Texas",Mid,733,0.5453869047619048,2020
0500000US48463,"Uvalde County, Texas",Mid,3758,0.42125322273287746,2020
0500000US48465,"Val Verde County, Texas",Mid,6858,0.4184769343422016,2020
0500000US48467,"Van Zandt County, Texas",Mid,9126,0.44530106372596856,2020
0500000US48469,"Victoria County, Texas",Mid,14250,0.4381918819188192,2020
0500000US48471,"Walker County, Texas",Mid,9675,0.4297135243171219,2020
0500000US48473,"Waller County, Texas",Mid,6802,0.43641729757474657,2020
0500000US48475,"Ward County, Texas",Mid,2058,0.5019512195121951,2020
0500000US48477,"Washington County, Texas",Mid,6033,0.4528939268823662,2020
0500000US48479,"Webb County, Texas",Mid,32404,0.4242360765625409,2020
0500000US48481,"Wharton County, Texas",Mid,6214,0.40752885624344176,2020
0500000US48483,"Wheeler County, Texas",Mid,1032,0.5009708737864078,2020
0500000US48485,"Wichita County, Texas",Mid,22446,0.46244179817874653,2020
0500000US48487,"Wilbarger County, Texas",Mid,2334,0.46605431309904155,2020
0500000US48489,"Willacy County, Texas",Mid,2488,0.42298537912274736,2020
0500000US48491,"Williamson County, Texas",Mid,76629,0.4073562167420646,2020
0500000US48493,"Wilson County, Texas",Mid,6286,0.39348982785602504,2020
0500000US48495,"Winkler County, Texas",Mid,1167,0.4457601222307105,2020
0500000US48497,"Wise County, Texas",Mid,9934,0.44639165992630536,2020
0500000US48499,"Wood County, Texas",Mid,7675,0.4591409428092845,2020
0500000US48501,"Yoakum County, Texas",Mid,1140,0.43829296424452135,2020
0500000US48503,"Young County, Texas",Mid,3243,0.4329195034040849,2020
0500000US48505,"Zapata County, Texas",Mid,1567,0.33418639368735337,2020
0500000US48507,"Zavala County, Texas",Mid,1777,0.48366902558519326,2020
0500000US49001,"Beaver County, Utah",Mid,1296,0.5856303660189788,2020
0500000US49003,"Box Elder County, Utah",Mid,9524,0.5347257312896525,2020
0500000US49005,"Cache County, Utah",Mid,19768,0.49943154543846796,2020
0500000US49007,"Carbon County, Utah",Mid,3630,0.4652653165854909,2020
0500000US49009,"Daggett County, Utah",Mid,64,0.378698224852071,2020
0500000US49011,"Davis County, Utah",Mid,48646,0.45419405437705407,2020
0500000US49013,"Duchesne County, Utah",Mid,3533,0.5019892014776925,2020
0500000US49015,"Emery County, Utah",Mid,1908,0.5112540192926045,2020
0500000US49017,"Garfield County, Utah",Mid,868,0.4689357104267963,2020
0500000US49019,"Grand County, Utah",Mid,2314,0.5209365150832959,2020
0500000US49021,"Iron County, Utah",Mid,8796,0.5060698463839826,2020
0500000US49023,"Juab County, Utah",Mid,1840,0.5290396779758482,2020
0500000US49025,"Kane County, Utah",Mid,1388,0.48753073410607656,2020
0500000US49027,"Millard County, Utah",Mid,2290,0.5334265082692755,2020
0500000US49029,"Morgan County, Utah",Mid,1451,0.4225393127548049,2020
0500000US49031,"Piute County, Utah",Mid,205,0.3474576271186441,2020
0500000US49033,"Rich County, Utah",Mid,358,0.5585023400936038,2020
0500000US49035,"Salt Lake County, Utah",Mid,171536,0.447496112948837,2020
0500000US49037,"San Juan County, Utah",Mid,2139,0.46733668341708545,2020
0500000US49039,"Sanpete County, Utah",Mid,4561,0.513221559581411,2020
0500000US49041,"Sevier County, Utah",Mid,3914,0.5227728061974088,2020
0500000US49043,"Summit County, Utah",Mid,4866,0.3361890286030123,2020
0500000US49045,"Tooele County, Utah",Mid,10168,0.48082470326760296,2020
0500000US49047,"Uintah County, Utah",Mid,5126,0.47732563553403484,2020
0500000US49049,"Utah County, Utah",Mid,78493,0.45662278430939096,2020
0500000US49051,"Wasatch County, Utah",Mid,4476,0.4260828177058544,2020
0500000US49053,"Washington County, Utah",Mid,28735,0.4813313455836781,2020
0500000US49055,"Wayne County, Utah",Mid,485,0.48743718592964824,2020
0500000US49057,"Weber County, Utah",Mid,42796,0.5022709934862978,2020
0500000US50001,"Addison County, Vermont",Mid,6556,0.44598639455782313,2020
0500000US50003,"Bennington County, Vermont",Mid,6454,0.4425094274940007,2020
0500000US50005,"Caledonia County, Vermont",Mid,5935,0.4703598034553812,2020
0500000US50007,"Chittenden County, Vermont",Mid,27076,0.4072926381660098,2020
0500000US50009,"Essex County, Vermont",Mid,1402,0.4864677307425399,2020
0500000US50011,"Franklin County, Vermont",Mid,8910,0.4678393279075873,2020
0500000US50013,"Grand Isle County, Vermont",Mid,1260,0.42338709677419356,2020
0500000US50015,"Lamoille County, Vermont",Mid,4891,0.45413184772516246,2020
0500000US50017,"Orange County, Vermont",Mid,6326,0.49928966061562746,2020
0500000US50019,"Orleans County, Vermont",Mid,5177,0.4433122109950334,2020
0500000US50021,"Rutland County, Vermont",Mid,11709,0.4619117124935895,2020
0500000US50023,"Washington County, Vermont",Mid,11801,0.4662583958909522,2020
0500000US50025,"Windham County, Vermont",Mid,8210,0.42845214487005534,2020
0500000US50027,"Windsor County, Vermont",Mid,11327,0.4599049900523773,2020
0500000US51001,"Accomack County, Virginia",Mid,6149,0.4507734037094055,2020
0500000US51003,"Albemarle County, Virginia",Mid,16583,0.3912838300181685,2020
0500000US51005,"Alleghany County, Virginia",Mid,2757,0.422269872874866,2020
0500000US51007,"Amelia County, Virginia",Mid,2375,0.4717918156535558,2020
0500000US51009,"Amherst County, Virginia",Mid,5609,0.4612285173916619,2020
0500000US51011,"Appomattox County, Virginia",Mid,2862,0.464761286131861,2020
0500000US51013,"Arlington County, Virginia",Mid,31531,0.2903300062612795,2020
0500000US51015,"Augusta County, Virginia",Mid,15424,0.5113210674622908,2020
0500000US51017,"Bath County, Virginia",Mid,778,0.4249044238121245,2020
0500000US51019,"Bedford County, Virginia",Mid,15279,0.4862207230142566,2020
0500000US51021,"Bland County, Virginia",Mid,1193,0.5128976784178848,2020
0500000US51023,"Botetourt County, Virginia",Mid,5969,0.4531926201503303,2020
0500000US51025,"Brunswick County, Virginia",Mid,2698,0.4395568589116976,2020
0500000US51027,"Buchanan County, Virginia",Mid,3317,0.4010882708585248,2020
0500000US51029,"Buckingham County, Virginia",Mid,2744,0.4613315400134499,2020
0500000US51031,"Campbell County, Virginia",Mid,11170,0.4823595457097206,2020
0500000US51033,"Caroline County, Virginia",Mid,5674,0.5168518855893606,2020
0500000US51035,"Carroll County, Virginia",Mid,6033,0.49719795615625517,2020
0500000US51036,"Charles City County, Virginia",Mid,1476,0.4923282188125417,2020
0500000US51037,"Charlotte County, Virginia",Mid,1898,0.3924731182795699,2020
0500000US51041,"Chesterfield County, Virginia",Mid,54463,0.4280672797296235,2020
0500000US51043,"Clarke County, Virginia",Mid,1988,0.3493848857644991,2020
0500000US51045,"Craig County, Virginia",Mid,1043,0.47003154574132494,2020
0500000US51047,"Culpeper County, Virginia",Mid,7588,0.4342451642440197,2020
0500000US51049,"Cumberland County, Virginia",Mid,2164,0.5262645914396887,2020
0500000US51051,"Dickenson County, Virginia",Mid,1995,0.34834992142482973,2020
0500000US51053,"Dinwiddie County, Virginia",Mid,4500,0.43256752859751996,2020
0500000US51057,"Essex County, Virginia",Mid,2326,0.5110964623159745,2020
0500000US51059,"Fairfax County, Virginia",Mid,111271,0.2791174279385832,2020
0500000US51061,"Fauquier County, Virginia",Mid,8811,0.35792338627777553,2020
0500000US51063,"Floyd County, Virginia",Mid,3144,0.4722848129788193,2020
0500000US51065,"Fluvanna County, Virginia",Mid,4951,0.49673923949031806,2020
0500000US51067,"Franklin County, Virginia",Mid,10491,0.46154861416630005,2020
0500000US51069,"Frederick County, Virginia",Mid,14868,0.4632641615255188,2020
0500000US51071,"Giles County, Virginia",Mid,3512,0.5230081906180194,2020
0500000US51073,"Gloucester County, Virginia",Mid,7311,0.4942536506219578,2020
0500000US51075,"Goochland County, Virginia",Mid,3040,0.34898404316381587,2020
0500000US51077,"Grayson County, Virginia",Mid,2837,0.4441139636819036,2020
0500000US51079,"Greene County, Virginia",Mid,3591,0.47937525030036043,2020
0500000US51081,"Greensville County, Virginia",Mid,1597,0.46410927056088347,2020
0500000US51083,"Halifax County, Virginia",Mid,6059,0.42804662663369836,2020
0500000US51085,"Hanover County, Virginia",Mid,15141,0.38599398358231785,2020
0500000US51087,"Henrico County, Virginia",Mid,56154,0.4305165830994986,2020
0500000US51089,"Henry County, Virginia",Mid,8856,0.4214734437464306,2020
0500000US51091,"Highland County, Virginia",Mid,571,0.5785207700101317,2020
0500000US51093,"Isle of Wight County, Virginia",Mid,5577,0.3816987201423585,2020
0500000US51095,"James City County, Virginia",Mid,11123,0.37475152454432126,2020
0500000US51097,"King and Queen County, Virginia",Mid,1321,0.46910511363636365,2020
0500000US51099,"King George County, Virginia",Mid,3548,0.37796953233194847,2020
0500000US51101,"King William County, Virginia",Mid,3242,0.5071171593930862,2020
0500000US51103,"Lancaster County, Virginia",Mid,2345,0.4435407603555892,2020
0500000US51105,"Lee County, Virginia",Mid,3632,0.4107203437747371,2020
0500000US51107,"Loudoun County, Virginia",Mid,31299,0.23610304378983896,2020
0500000US51109,"Louisa County, Virginia",Mid,6923,0.48133212820691096,2020
0500000US51111,"Lunenburg County, Virginia",Mid,2077,0.46444543828264756,2020
0500000US51113,"Madison County, Virginia",Mid,2353,0.46155355041192625,2020
0500000US51115,"Mathews County, Virginia",Mid,1801,0.46405565575882507,2020
0500000US51117,"Mecklenburg County, Virginia",Mid,5518,0.4460431654676259,2020
0500000US51119,"Middlesex County, Virginia",Mid,2025,0.4250629722921914,2020
0500000US51121,"Montgomery County, Virginia",Mid,14619,0.41310613767378773,2020
0500000US51125,"Nelson County, Virginia",Mid,2818,0.44045014066895904,2020
0500000US51127,"New Kent County, Virginia",Mid,2709,0.33374399408648514,2020
0500000US51131,"Northampton County, Virginia",Mid,2461,0.47777130654241895,2020
0500000US51133,"Northumberland County, Virginia",Mid,2409,0.42367217727752376,2020
0500000US51135,"Nottoway County, Virginia",Mid,2671,0.4797054597701149,2020
0500000US51137,"Orange County, Virginia",Mid,6600,0.47393364928909953,2020
0500000US51139,"Page County, Virginia",Mid,5016,0.5328800594921916,2020
0500000US51141,"Patrick County, Virginia",Mid,3482,0.44469987228607916,2020
0500000US51143,"Pittsylvania County, Virginia",Mid,12448,0.47502385041022704,2020
0500000US51145,"Powhatan County, Virginia",Mid,4170,0.40127020785219397,2020
0500000US51147,"Prince Edward County, Virginia",Mid,3227,0.4364349472545307,2020
0500000US51149,"Prince George County, Virginia",Mid,5806,0.4935815693275525,2020
0500000US51153,"Prince William County, Virginia",Mid,50808,0.3524441762220881,2020
0500000US51155,"Pulaski County, Virginia",Mid,7199,0.4908632210555025,2020
0500000US51157,"Rappahannock County, Virginia",Mid,1073,0.3795542978422356,2020
0500000US51159,"Richmond County, Virginia",Mid,1287,0.43790404899625723,2020
0500000US51161,"Roanoke County, Virginia",Mid,16813,0.4397394988753465,2020
0500000US51163,"Rockbridge County, Virginia",Mid,4294,0.46167078808730244,2020
0500000US51165,"Rockingham County, Virginia",Mid,16099,0.5142464703251772,2020
0500000US51167,"Russell County, Virginia",Mid,4590,0.4182232346241458,2020
0500000US51169,"Scott County, Virginia",Mid,3947,0.4531572904707233,2020
0500000US51171,"Shenandoah County, Virginia",Mid,8599,0.4902229063337324,2020
0500000US51173,"Smyth County, Virginia",Mid,5547,0.4369780998897117,2020
0500000US51175,"Southampton County, Virginia",Mid,3474,0.5249320036264733,2020
0500000US51177,"Spotsylvania County, Virginia",Mid,18174,0.3997536458218771,2020
0500000US51179,"Stafford County, Virginia",Mid,15837,0.3288413621262459,2020
0500000US51181,"Surry County, Virginia",Mid,1277,0.45705082319255547,2020
0500000US51183,"Sussex County, Virginia",Mid,1753,0.462289029535865,2020
0500000US51185,"Tazewell County, Virginia",Mid,6849,0.41836173721825176,2020
0500000US51187,"Warren County, Virginia",Mid,6647,0.4539990437811625,2020
0500000US51191,"Washington County, Virginia",Mid,10188,0.4609120521172638,2020
0500000US51193,"Westmoreland County, Virginia",Mid,3425,0.4329962073324905,2020
0500000US51195,"Wise County, Virginia",Mid,6758,0.45307052829176725,2020
0500000US51197,"Wythe County, Virginia",Mid,6371,0.514080529331074,2020
0500000US51199,"York County, Virginia",Mid,10600,0.41540933495316845,2020
0500000US51510,"Alexandria city, Virginia",Mid,24625,0.345424960372568,2020
0500000US51520,"Bristol city, Virginia",Mid,2994,0.40016038492381717,2020
0500000US51530,"Buena Vista city, Virginia",Mid,899,0.3583100836986847,2020
0500000US51540,"Charlottesville city, Virginia",Mid,7029,0.37360476241097057,2020
0500000US51550,"Chesapeake city, Virginia",Mid,37659,0.43524340067495726,2020
0500000US51570,"Colonial Heights city, Virginia",Mid,3178,0.44798421201014943,2020
0500000US51580,"Covington city, Virginia",Mid,992,0.4164567590260285,2020
0500000US51590,"Danville city, Virginia",Mid,7306,0.3999781013905617,2020
0500000US51595,"Emporia city, Virginia",Mid,575,0.2769749518304432,2020
0500000US51600,"Fairfax city, Virginia",Mid,2449,0.2798537310021712,2020
0500000US51610,"Falls Church city, Virginia",Mid,1497,0.2658497602557272,2020
0500000US51620,"Franklin city, Virginia",Mid,1629,0.46331058020477817,2020
0500000US51630,"Fredericksburg city, Virginia",Mid,4811,0.4350302920698074,2020
0500000US51640,"Galax city, Virginia",Mid,944,0.361132364192808,2020
0500000US51650,"Hampton city, Virginia",Mid,26012,0.47426477291374186,2020
0500000US51660,"Harrisonburg city, Virginia",Mid,7466,0.44570473404572863,2020
0500000US51670,"Hopewell city, Virginia",Mid,4236,0.4524674214911344,2020
0500000US51678,"Lexington city, Virginia",Mid,949,0.4593417231364956,2020
0500000US51680,"Lynchburg city, Virginia",Mid,13650,0.4836480884385076,2020
0500000US51683,"Manassas city, Virginia",Mid,5212,0.3988979029542324,2020
0500000US51685,"Manassas Park city, Virginia",Mid,2306,0.5017406440382942,2020
0500000US51690,"Martinsville city, Virginia",Mid,2171,0.38788636769698054,2020
0500000US51700,"Newport News city, Virginia",Mid,34231,0.48640161418665456,2020
0500000US51710,"Norfolk city, Virginia",Mid,40203,0.4497080471598917,2020
0500000US51720,"Norton city, Virginia",Mid,655,0.34896110815130527,2020
0500000US51730,"Petersburg city, Virginia",Mid,6581,0.4973924873403371,2020
0500000US51735,"Poquoson city, Virginia",Mid,1666,0.3596718480138169,2020
0500000US51740,"Portsmouth city, Virginia",Mid,17744,0.48414733969986357,2020
0500000US51750,"Radford city, Virginia",Mid,1898,0.3343315131231284,2020
0500000US51760,"Richmond city, Virginia",Mid,37176,0.4085050271963079,2020
0500000US51770,"Roanoke city, Virginia",Mid,18261,0.4379766872931357,2020
0500000US51775,"Salem city, Virginia",Mid,4646,0.47043337383556094,2020
0500000US51790,"Staunton city, Virginia",Mid,4806,0.4517766497461929,2020
0500000US51800,"Suffolk city, Virginia",Mid,13811,0.3991272433026038,2020
0500000US51810,"Virginia Beach city, Virginia",Mid,79010,0.4581564725256883,2020
0500000US51820,"Waynesboro city, Virginia",Mid,3853,0.4202203075580761,2020
0500000US51830,"Williamsburg city, Virginia",Mid,1839,0.4100334448160535,2020
0500000US51840,"Winchester city, Virginia",Mid,5287,0.49554784890805137,2020
0500000US53001,"Adams County, Washington",Mid,3017,0.499917149958575,2020
0500000US53003,"Asotin County, Washington",Mid,4714,0.5076459185871204,2020
0500000US53005,"Benton County, Washington",Mid,32746,0.4481272152505029,2020
0500000US53007,"Chelan County, Washington",Mid,13549,0.46111697239900623,2020
0500000US53009,"Clallam County, Washington",Mid,15300,0.46088501973069856,2020
0500000US53011,"Clark County, Washington",Mid,79529,0.44559553558421766,2020
0500000US53013,"Columbia County, Washington",Mid,824,0.45905292479108634,2020
0500000US53015,"Cowlitz County, Washington",Mid,19812,0.4677716390423573,2020
0500000US53017,"Douglas County, Washington",Mid,7818,0.506511175898931,2020
0500000US53019,"Ferry County, Washington",Mid,1125,0.3543307086614173,2020
0500000US53021,"Franklin County, Washington",Mid,12355,0.4531783002604262,2020
0500000US53023,"Garfield County, Washington",Mid,576,0.5841784989858012,2020
0500000US53025,"Grant County, Washington",Mid,15293,0.47928419205214995,2020
0500000US53027,"Grays Harbor County, Washington",Mid,14470,0.49162504671627083,2020
0500000US53029,"Island County, Washington",Mid,16955,0.4799581045122573,2020
0500000US53031,"Jefferson County, Washington",Mid,6722,0.4466148428675836,2020
0500000US53033,"King County, Washington",Mid,306220,0.34022138499501703,2020
0500000US53035,"Kitsap County, Washington",Mid,47056,0.4449403354828949,2020
